Amazon,Alibaba,Asos,Ebay,Zalando
0.050177111647429676,0.07625338922337668,0.2908094648656605,0.3895931336820741,0.32460517894681185
0.059773476982836526,0.09026695683747996,0.2955731410797142,0.37347464971527994,0.3329176830257413
0.07447733887745002,0.10909162520980907,0.32108890666731,0.40194562311443566,0.3491271730004585
0.07706942771233284,0.1089389149730843,0.33570486058102483,0.41128528517823865,0.36855775136922714
0.0791386816809729,0.102905841000502,0.33873595722009664,0.417160296373533,0.37209058740330647
0.06724311928199483,0.08255377894036692,0.34310073638036,0.40827253433678595,0.35806317235944346
0.07034975674546522,0.09129788202962334,0.36674329016512003,0.38883990833456505,0.3509974606539498
0.08278729922913933,0.11684296610007537,0.3781268636785747,0.3972756854720847,0.3360349216020087
0.0809671001616351,0.12176867236598439,0.3882228427320393,0.40510898688021435,0.3437240096755528
0.0658033520771593,0.1055404858667579,0.39390191605120334,0.39079823868757746,0.3394638285436337
0.06640554103384981,0.10794609450998251,0.39992773024956746,0.39727589041329014,0.24916875058304042
0.0635233670565386,0.11779756530591222,0.39863042680815536,0.39592002688633404,0.24636325964680084
0.07253124245718488,0.14380083835065022,0.3785039451247186,0.40691678027019207,0.24480464035866714
0.06187834840849441,0.1365459076919348,0.37389667823332945,0.40510908145257535,0.22599751763261894
0.04777386884168822,0.11924857474329997,0.3548613913399586,0.39742653456126703,0.21061926221086075
0.03990190965702193,0.0912215560433168,0.3395846642790367,0.3918527501512052,0.23399831370885574
0.030250781646143973,0.08327928365906079,0.31957942646116283,0.3575067868213414,0.2361803886397099
0.029941484460765066,0.099889274882155,0.31715454914990543,0.3647374599968027,0.2484413658478657
0.021201809179707914,0.048684559497679455,0.31002783118005345,0.3445516947673474,0.2486492240327742
0.01675123084041428,0.03722936902763723,0.328915204109504,0.3516318122631058,0.2559227146485063
0.026968963763213543,0.018977436873165554,0.3381842917116749,0.3588626171064075,0.2638196212696239
0.013250462492345254,0.007178604672408867,0.34431317503598874,0.33807422653876373,0.25457191390794615
0.006727890380025569,0.031616321036187604,0.3205493773856658,0.3221064311249385,
0.0203450857131096,0.043376990243791026,0.31181981906513906,0.3347601027276262,0.2584164579447182
0.023552995702115637,0.04815004453708697,0.3068561023131278,0.3288851204190753,0.2587281659474109
0.012733140647123085,0.0,0.3109711120061989,0.3139717914222997,0.25311718407493167
0.01610253203365923,0.01183705345802164,0.3149721595697737,0.3224076022939339,0.25031169313869206
0.018218362676861055,0.02199400299151255,0.31436594024195935,0.32993973547477484,0.24573984364141538
0.024587639392559976,0.06701293416668104,0.3350986412532105,0.3510293482753544,0.25737740484418575
0.021461856710636294,0.06579096095232458,0.35042628126549175,0.3442504426702475,0.2577930419393327
0.03601790281740099,0.08606669702615313,0.3624997548704195,0.35057733835279986,0.2723399835334619
0.04688159474256932,0.09381803791641943,0.4585248963962141,0.35645226716059497,0.27327514717887513
0.053480814553199384,0.10279123549281884,0.5527313799385656,0.36534025397352654,0.2812759432551119
0.043164548909250464,0.0699912207636514,0.5518826728796254,0.3611221323143296,0.2679758733090886
0.045272160139294325,0.0682729538459674,0.554084450822048,0.3630803823002594,0.2587282055847459
0.04551850864829278,0.06766199637084501,0.5836485656570979,0.3633818012854711,0.27327514717887513
0.03464389091782912,0.04681352407915902,0.5866796622961696,0.355096512893076,0.2601828561430903
0.04465082596415053,0.061323501924813194,0.6012289261637143,0.26697212526796776,0.25914380304255785
0.020180864511193504,0.07556610576194775,0.6205067007882109,0.26034402610942575,0.2615336568836505
0.037148339424609,0.11130630235904397,0.6139595320478158,0.2704368823572718,0.2669368202085562
0.040326178389866414,0.10034752212055265,0.5957729522133851,0.26923183630096853,0.2634039841744769
0.042704729543885385,0.0951392349129744,0.587570816548278,0.26757449891925744,0.2557148564635978
0.048720939028526845,0.10630421184271673,0.5857097113716667,0.2541676999031291,0.22693268127803215
0.0539707383545617,0.119439447973178,0.5657044735537928,0.2494978367648247,0.21913962447469879
0.06311553715001003,0.1279926778325564,0.5432016002651026,0.2502511633126469,0.23212798641802931
0.05988022911714415,0.13979151003331308,0.5369696774153921,0.2553728575074014,0.21810061101150138
0.056275415026904876,0.1538814036337229,0.5145395622862609,0.25341445022899567,0.19648795771187855
0.05581011605276783,0.1751117389133883,0.508787760408091,0.245279738749343,0.19503326751619912
0.04884139018476439,0.17766999952922596,0.48956332598030927,0.2383505396886093,0.17913548554417472
0.044245735862007946,0.1591125886371931,0.489805813711435,0.24286969397319955,0.1704073047327632
0.047256580408714666,0.1752262278928481,0.4956255192584529,0.2443760038239998,0.16323774320948536
0.03745489680560193,0.151872923175739,0.49489805606507564,0.2312703854089967,0.16812137998412485
0.03576610811187918,0.1486158428043589,0.47915452828151545,0.23353011051064462,0.18048628628473493
0.029851171152773363,0.1619382815256621,0.49004830144256073,0.25085352948679035,0.19576061261403885
0.024888717164780923,0.16892589643996955,0.5052813676876367,0.24527993423141609,0.19628013916430506
0.03236113268057383,0.16678760354115288,0.4980503965697103,0.2451292872607385,0.1973191922648375
0.030425962065604016,0.14456450606249735,0.472532203736759,0.23910360375962417,0.19139650238966557
0.0251131806509401,0.1511703745170488,0.45200925224488747,0.2392542868985023,0.1855777416069479
0.025167943326411205,0.16730306613722457,0.466163259926675,0.2392543545297195,0.19347464822806545
0.039737688455105835,0.19741116237835035,0.4847135713577944,0.26742397682427665,0.197527050449746
0.051978132084232014,0.21818319215550644,0.4950192999306385,0.2591389024077404,0.2081255189146489
0.06468664790412984,0.2714116531952272,0.5031426389233509,0.2650137378770943,0.21934744302227227
0.06569115374632833,0.27446638230672743,0.5186618537153985,0.26319946913954173,0.2143599564298486
0.05002110985867154,0.2492649399669899,0.4936856174094469,0.2498913696414413,0.21945137211472654
0.03684726165238805,0.22127614252427166,0.4867747170723632,0.23386088261312135,0.22319202669637933
0.044842411797677874,0.24052083687773346,0.49732293337633304,0.24414459014921833,0.2521820204295185
0.032303630200716735,0.2690824288024208,0.4596160911862799,0.24127112910141713,0.2760806381151147
0.029848431348387376,0.2848905893205146,0.44530931504986104,0.24414461018973577,0.2623648914366094
0.03476704846620404,0.2866852404886168,0.4575549454717111,0.2355243878254567,0.25706565720415797
0.027423336932055255,0.28565425703236175,0.4575549454717111,0.2382465598797754,0.24761013129490675
0.02743426273735059,0.3002023978711692,0.4409166521685624,0.23839776402282378,0.25176642297170654
0.033929470218059025,0.3096720056791195,0.4350605675417651,0.2482278320335307,0.2600789666879711
0.03791200977882962,0.3206308441817225,0.4599798227829685,0.2589651106802414,0.28148376180268536
0.0386127314566698,0.33769902437910265,0.4674969424478666,0.26093117275432337,0.2966541986768701
0.05033859304495979,0.33903548657291893,0.44397563252866945,0.26183854939798923,0.3026808176444963
0.05339594744173104,0.34819961564330804,0.47050986434732517,0.26229234402635215,0.3079800122396127
0.0496981136513627,0.3577837706948298,0.48447108362666863,0.2681902154570434,0.31982543162729155
0.05472618929562436,0.3722936902763723,0.5007177616120935,0.2775665145468974,0.32044888727001203
0.05256114241022062,0.38588723190934293,0.5025364195955365,0.28361578198245735,0.32803408588843685
0.054104855120480556,0.3890182870071497,0.5272701681703624,0.27938128405982726,
0.07786590889468807,0.3987170475663547,,0.28437184224104983,
0.10453927449445263,0.40620107271221306,0.5448505286769788,0.27953259888399734,0.3358271030544352
0.09282707851584396,0.38428345397111874,0.5386670915332724,0.2724246778895272,0.33624270051224714
0.0821166819872964,0.3721791430328008,0.5408494811134041,0.2684927445391984,
0.1031022805062517,0.41857264113082715,0.5361209703564521,0.2833133926985748,0.33967164709120723
0.09996550519453547,0.40976363182115433,0.5432743584246615,0.27181976491042775,0.33738568270523384
0.1035210362180756,0.39844973182194676,0.5438211694423722,0.262745906854862,0.3201371396299843
0.1150827100166981,0.4151743285527241,0.5575290079870433,0.25926758494790825,0.34154197438203365
0.11275885471365302,0.42029096631262286,0.5647345226292898,0.2683415587815229,0.3473607748020863
0.11718754803010738,0.44675248659575845,0.581587419942529,0.24974017584754502,0.36419364114485386
0.10988486673725116,0.46248810829480524,0.5711737973535773,0.24369078787100498,0.3555693894258966
0.10765687117546696,0.5012791303079188,0.5575678143121783,0.23507085462813743,0.33925600999606026
0.09858601368619163,0.48934669849906987,0.5460629673326076,0.2415735638834411,0.3389443019933675
0.09538081008932296,0.4784833548755176,0.5317561911961887,0.2550332414927015,0.3505818631961379
0.1002145935079199,0.4664553699235062,0.5009602493432193,0.2624435021714433,0.36544055243029483
0.09810153608135268,0.48283632492356915,0.5044763214445425,0.2612336584629465,0.3689733884643741
0.10094267981737132,0.44457597243967684,0.46039689457637206,0.2635020546029315,0.3593100440075494
0.10958378896503021,0.4608041589389033,0.4657340519064939,0.26909760478149025,0.3735453172363209
0.10326102209939583,0.4200237088323266,0.5139333429584465,0.26652664148633226,0.35432251777779067
0.09770189217573345,0.3980869794625998,0.5142970745551352,0.25684801933138934,0.36014127856050837
0.07413793725607389,0.307839191517864,0.48374362043329144,0.25079869890107725,0.3334372492133426
0.08283928868797584,0.34816145265015475,0.4717404777425671,0.27272721314264636,0.31816292288403863
0.09423670787243364,0.3688571564410043,0.4653145528677349,0.24157358930072143,0.3142144893921474
0.09251504152607906,0.33598075746141864,0.461434749169723,0.23416338924386415,0.3035120521974552
0.18407482686441015,0.32745805799656286,0.46676947925448936,0.22161118560270598,0.3093308526175079
0.1815457201181564,0.3695826611596982,0.47937884127302804,0.21677183502342967,0.3053823794882816
0.18877723332147422,0.4504563361755344,0.50774990581474,0.29752903528336766,0.31743557778619896
0.19640013760500466,0.4480506692681981,0.5314058094489553,0.3047882051849856,0.33312550157331483
0.19040036694667914,0.44495777716354457,0.5363634580875778,0.3427470234723175,0.3232543385689166
0.2055996322514269,0.4040627798133964,0.541293223005165,0.28376709615003026,0.3253324844073165
0.22857239084418854,0.38592539490249617,0.5624308891835953,0.26940007083112416,0.33333332012088834
0.2563241367678274,0.41391419234521437,0.5809812006147147,0.2846743601826639,0.3606608447481096
0.2600439224055322,0.45374015977417764,0.5696642875468771,0.30554424826283805,0.3802992416644518
0.2536773520819707,0.44709612832647294,0.5334536053140689,0.30342694597817554,0.3805070205746902
0.24619127095649646,0.43136429379468566,0.5537013308630685,0.32717028803017617,0.3885078959255971
0.2476283317691946,0.4255985355665113,0.5393945547266497,0.34002486929229975,0.3904821126715427
0.2629672268608818,0.448317985012606,0.5353935071630749,0.3276238939339748,0.4024314215143408
0.2514766877395491,0.419336367106786,0.5353935071630749,0.3203648523297755,0.4001454571283674
0.23185420872711895,0.3904692964445375,0.5296950454816198,0.33548790017593644,0.37770156927578563
0.17566636720381978,0.3165069103567022,0.49596500800213955,0.31658394151115876,0.3307356477322222
0.1662916921379375,0.33277331811319366,0.5060524916968598,0.30418302912127876,0.32876139134894156
0.16139222023857414,0.3549963573277375,0.470891770683627,0.29783139766896266,0.2988362339703892
0.12926925006608941,0.3242964725042335,0.4648295774054834,0.26546811608749904,0.262157112526371
0.08633187103513552,0.30769026844839875,0.4517352399246932,0.22515191688016561,0.22516624344232497
0.12016828814081686,0.33588910801373917,0.45937360345515416,0.2520425663060594,0.2230880976039251
0.13656641833792507,0.33116959843908117,0.4554441004284606,0.2950371319504138,0.2318162784153366
0.14083089045246333,0.3614112942882992,0.44463155118516545,0.3345374483510039,0.21113878876112696
0.1328165616764716,0.37187366429523966,0.45197772765581895,0.3286123681205478,0.21539900953038102
0.1080865861048348,0.3100538686670989,0.4144297220337859,0.2844023483022173,0.17071901273545592
0.06530250247050166,0.25552710842671517,0.3537701965498927,0.24475007973625823,0.13975480225637116
0.08949327117407702,0.31062660488495636,0.3368469683224501,0.27270423083432477,0.17799254298852307
0.07864872446736199,0.2761083232381049,0.2836912422545528,0.24976376639507122,0.15076890781642102
0.014922845772000697,0.1814387553294183,0.21369474029991725,0.211022997040905,0.07273482688265104
0.02229395535000934,0.21726681420693456,0.21670400653106603,0.2148211203113591,0.0927888608941402
0.0,0.1359349502168124,0.12595297315725643,0.1560262984793819,0.029405650646953645
0.04421563142601071,0.16106000830613176,0.06399735785462887,0.19142468880799504,0.055382354714947214
0.05506562432924911,0.09740734025262386,0.004932199563081036,0.14265699333297696,0.0515378304968427
0.10734209438131609,0.1441063170882114,0.04441404632086955,0.11060094352469979,0.0
0.10736397940415536,0.15808166344504973,0.047580935497360706,0.0569716153090898,0.04613466717193699
0.0946828616281174,0.08228646319595899,0.006891497174516203,0.0,0.002078126019732377
0.12860685223740445,0.16449654214149975,0.010104459611932308,0.006988497921495238,0.062344117509319084
0.12332420867098638,0.20163047455419797,0.039142365414240134,0.04466580798687532,0.11024520269829573
0.12599017198754497,0.21772506144533219,0.03926603652515851,0.07732952780787378,0.14048210771687583
0.12432874792543348,0.20558252924974935,0.019318993394710573,0.10011817048684309,0.114609312922669
0.13699068707076956,0.19699107813310598,0.016166652890075905,0.1200202328212488,0.09060680578195356
0.15096649606818024,0.23097484481936495,0.017445781591874827,0.11333558047232381,0.0937240443582209
0.1238497165171179,0.19477640098387108,0.015439189696698672,0.0694294144206105,0.10380302591019262
0.11825777576532091,0.19127117376082722,0.01174125179703108,0.06152934299061345,0.10951785760045601
0.11769665046217159,0.18733059709527766,0.0,0.07307560390599627,0.10598502156637671
0.14864267417738375,0.23933714318475363,0.011256276334779592,0.12062795166448119,0.15108065545644878
0.1773277912659313,0.2733972358573191,0.07630361020926037,0.1537474809471537,0.20147548394163728
0.1832974909005082,0.2514185563271796,0.20997497199232665,0.17045917053216264,0.19274726349289073
0.18754278438434457,0.2552598509464189,0.24186210863536195,0.20980753720373269,0.21591853608064723
0.22787166916634835,0.26329755994561393,,0.23365972649285702,
0.2990945547924792,0.32578564493477447,0.2550546607513908,0.2672350010438048,0.25436409536037263
0.3265097057236251,0.3190652292366516,0.2855984058918125,0.2708811258737232,0.26091024087826503
0.38607786443875575,0.364542349386106,0.30490891872805537,0.3038486791686758,0.279613474149194
0.3641862927987516,0.3701210215516619,0.31048613654394747,0.3185854091356145,0.307668343874255
0.39566604377325326,0.3763412398509744,0.2953306533485885,0.33332207038550016,0.29280961500276304
0.36198288865194406,0.34464853456436856,0.26598963788237345,0.33241061405977274,0.2734829657264486
0.37211849426766097,0.3601130533517479,0.2606549077976071,0.345476032733837,0.27078140388266325
0.38889712315193514,0.33265877086962214,0.24288297251122434,0.3469952830895509,0.2639235107247431
0.38783782122201693,0.31471231745271167,0.24705377924691901,0.36674549145833607,0.26776805476151516
0.3893295444734403,0.3165832946071204,0.26970332327629876,0.398953402799004,0.2912510353519644
0.3541902835577255,0.29667800175538117,0.2812627240752621,0.38208989333253807,0.3014339063590553
0.360318691373198,0.3157432426448551,0.31024364881282174,0.37874742982984455,0.3195136839872638
0.40660908978886934,0.30199699077515973,0.3267328145293723,0.36233953549235187,0.3260598295051562
0.33807675889427374,0.24185729907154974,0.305272650324744,0.36689735205969126,
0.3278754647977904,0.22005422757402687,0.2966643358697801,0.3839128264580166,0.31099336136076083
0.34834100166713755,0.2503723076736632,0.3118768001298872,0.40822081949901445,0.3417497532922721
0.3536291582545762,0.2556034926771334,0.3207918651167916,0.41961509804370506,0.3689733884643741
0.3650320904600546,0.25189964309735746,0.37733395366225814,0.44073260174393275,0.4879467917927489
0.3719104696078177,0.28561609403920846,,0.4630654845024098,0.47984202698672285
0.38492280300432247,0.31356678675288513,0.4244493020596583,0.46139426421631946,0.5251454794243684
0.3800561753453423,0.3099393214235274,0.44361311455465857,0.4706617321053359,0.5241063866865009
0.37225535083796585,0.28928172236171945,0.40663252193530486,0.45227892983726287,0.5184954048140217
0.372003556132444,0.2630875760871034,0.3828178113336226,0.44422700635603785,0.5008312642809603
0.37824148929885865,0.2966513167922297,0.3877839257304362,0.45865975215941757,0.49293431802250764
0.39182858019594546,0.37779219102425043,0.3965692810935865,0.47962523494849996,0.5024937333868781
0.41836779561754256,0.41574706477058154,0.3848086261339879,0.4847906274153436,0.5056109719631454
0.43295945918132506,0.4003092892104654,0.3793526521836587,0.48798110638289927,0.5191188604567422
0.4331537848192384,0.3711863808338107,0.4019367493900991,0.4787137205866151,0.5238985681389274
0.41453855145339275,0.29390206641829064,0.3965692810935865,0.4869177078321298,0.5544471811602003
0.40799135451384777,0.30890833796727235,0.4414295113518491,0.5154794331246723,0.6255194992995984
0.3717298429918343,0.2781320688933501,0.4420357306796635,0.5071236616095551,0.6070240845762429
0.39133314337356256,0.27908660983507527,0.45179950272550795,0.5367488085057806,0.6315461182672246
0.39827727782658934,0.29661309553496473,0.4398533410995318,0.5498910539925217,0.6581462581592711
0.42031933823433104,0.32166176937386587,0.46543579673329777,0.5720000482695559,
0.41970081068807047,0.3621367990069931,0.48059127992865674,0.5779465812103824,0.6620947709258325
0.4280024848021046,0.4040627798133964,0.5161157325385782,0.5997507347206985,0.6868245835270526
0.4302962356691524,0.4178090316830917,0.5376971406087694,0.7199017516186177,0.689526185008173
0.42160029702152524,0.42914961664545076,0.5547476512146106,0.6781233304643891,0.7204903954872577
0.44666155503812605,0.41555613327659185,0.5178980114422418,0.6621132752269938,0.7071903255412344
0.48336370729480266,0.4201000348186331,0.4881083995935548,0.6877292461954545,0.7202825769396842
0.5373345124738615,0.45324374954262675,0.5013518646609431,0.7005372956835444,0.7477139910220247
0.4987408928233965,0.4070792876676317,0.4854410345511716,0.6715667875166307,0.7011637462109432
0.47608297784928294,0.40658293570019244,0.4665548752443988,0.6436637877959223,0.687448039169773
0.46709695405922735,0.3954713869608647,0.4666142835545025,0.6296359405209347,0.6460930598613538
0.4955631206826363,0.45072359365583065,0.48750218026574044,0.6526598148484273,0.6159600839352279
0.5204217668236686,0.4604986802013421,0.5192680730432129,0.6685172219997257,0.6319617157250366
0.522866006458454,0.4660353439423735,0.5499427710306195,0.6679074475984059,0.7190356656542433
0.5394749011197915,0.4570239251087092,0.5808599567491518,0.6541845963003439,0.7369076643722133
0.5470211911172601,0.4376837941403084,0.574070300277631,0.6688222032157882,0.7130091259612871
0.579086725634385,0.48820116779924333,0.5734640809498166,0.7006897540250253,0.7082294182791019
0.5834250388183504,0.4902134354244867,0.5694339360425289,0.6958105817434076,0.7165419223580314
0.5701143340417621,0.4530909810417903,0.539030823129961,0.6782758108953603,0.7034497105969166
0.5707165564107012,0.41567068052016337,0.5360348919479909,0.7302700593927764,0.7215294882251252
0.5313867312743725,0.38726185709631245,0.5621884014524695,0.7317948653693725,0.7042809451498756
0.5636246061698257,0.3910801956555482,0.5579448661577691,0.7715911069431522,0.7161263249002194
0.619555173378831,0.39860250032278316,0.5537389235655258,0.7819593793501344,0.7003324720206493
0.6681830927072288,0.4512772192450556,0.5544287940564457,0.8380705369852671,0.7452202477258129
0.7128584766741074,0.5590133298965276,0.5680081069994873,0.8911321490263764,0.7670407592103442
0.7319281166210434,0.5747833274214681,0.5395606730307363,0.9150709250799275,0.7657937686502332
0.7420144057578125,0.6705486684786028,0.48932083824918354,0.9477007167642276,0.7672485381205827
0.7889507297636044,0.7522623954567044,0.49647422631739296,1.0,0.7948877311131617
0.811619670779759,0.7282064838167934,0.5129633920339436,0.9841425612378196,0.752909415074027
0.8285844058887886,0.723357103537191,0.5336063737687002,0.9984752593831072,0.7847048204687357
0.7368083764774562,0.6265225577665362,0.5523676483418769,0.9621859467725208,0.75249377797888
0.7352071946995878,0.6572988268404584,0.5534891540983334,0.959136557895177,0.7653782108297563
0.7020057773787316,0.606705127195217,0.5727366177564394,0.9659979231114809,0.7917705718115643
0.7080876753441395,0.6319828372571493,0.5734640809498166,0.9670652636245357,0.7676641752157297
0.7691065938938982,0.6995303446485346,0.5556412327120744,0.9621860107972078,
0.8104153596908752,0.7313757601718651,0.5717751621906807,0.9419066833751554,0.7593515918621301
0.7745479790534604,0.6833784841356146,0.5909231975908702,0.9162907504089294,0.7483374863020802
0.7343148871882202,0.6852113565609818,0.5792837864968344,0.8876252890623503,0.7547796630901833
0.6936164963488431,0.6280117301970772,0.5627946207802839,0.8528607668646482,0.7269326119126959
0.7467688350859617,0.6559242016534889,0.5349946101092845,0.9063797721644771,0.7223607624154191
0.7355685147560518,0.66165179688851,0.5625521330491582,0.9146134735403751,0.7350374163560569
0.7254629801640835,0.6777654944082767,0.5689780579239904,0.857435035516495,0.7429342833398395
0.7421786603719772,0.6742525180583788,0.5461842111981704,0.8417299542381677,0.6803823274642794
0.8245170660410468,0.6705105054854495,0.5537437780562368,0.864448932480121,0.6818370572972938
0.7944578702284302,0.716904003583476,0.5459417234670447,0.8984510050269547,0.6999168349255023
0.7891067649646111,0.7426018561547644,0.572130398428625,0.901043128256599,0.7202825769396842
0.8089345956569958,0.7668525447200363,0.637480841967013,0.9063798265492952,0.7300498901262982
0.828644614760783,0.7560426875510102,0.687164156749433,0.8828985015789126,0.7564422114707713
0.8200445692666652,0.6813166337513279,0.7456303700490947,0.8726825199574082,0.7722360247130063
0.7906341056730524,0.6527549835625288,0.7761607949406143,0.8514885226120064,0.7847048997434057
0.7791901432262813,0.6636756008078669,0.7636339000630565,0.8519458347599804,0.7888611121455354
0.7911212562577801,0.6791400030670228,0.8502468353123647,0.8710053803871859,0.7926018460018583
0.8175921102187219,0.6985757454426977,0.9070059551132772,0.9025678474191259,0.816292605502546
0.7972606901152937,0.6892588478714722,0.8894255946066608,0.9149184483418392,0.787822059045003
0.8111954020469145,0.6894497793654619,0.909067100827846,0.9210175360405953,0.7822110771725238
0.8595523480390886,0.7277101318493542,0.9436216025132645,0.9355027275756654,0.8036159515619082
0.8721650041177256,0.7322540333913955,0.9559642043471225,0.9444987582111984,0.8108894025403053
0.8663404472911086,0.7108327666177403,0.9494413080602824,0.9416017776481551,0.8144221989370496
0.8770617028004543,0.7592500103710119,0.9408329936053185,0.9621860172582279,0.8302160914539547
0.890224658613691,0.8465004010901448,0.9442278218410789,0.9690473923086673,0.8628429295882976
0.8865349439997349,0.909771264419785,0.9545335504139231,0.9673702425329784,0.889858627300821
0.9335890127696268,0.9533774074148307,0.9425304077231987,0.9541048052608263,0.923940076356173
0.9430841055794981,0.9372255469019107,0.9506537467159112,0.9400769405403858,0.9386949157725458
0.9400377104002707,0.9399747972758498,0.9307697527636002,0.8667360270312707,0.9216541119701998
0.9619703122815674,0.938943755555483,,0.8437239050465057,0.9233166603507876
0.9841055260384326,0.9926686268267547,0.9499262835225339,0.8455590105691455,0.9790107627057626
1.0,1.0,1.0,0.8476999767350507,1.0
0.932247778285941,0.9240253462869213,0.9207065119218818,0.8365363257721501,0.9796342579858182
0.8504677581156347,0.8563519301501862,0.8724151039486324,0.779494686721538,0.9303824116936164
